Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
24.42	-0.2506	0.1570	
24.43	-0.2507	0.1570	
24.44	-0.2506	0.1570	
24.45	-0.2506	0.1570	
24.46	-0.2506	0.1570	
24.47	-0.2506	0.1570	
24.48	-0.2506	0.1570	
24.49	-0.2506	0.1570	
24.50	-0.2506	0.1570	
24.51	-0.2506	0.1571	
24.52	-0.2506	0.1571	
24.53	-0.2506	0.1571	
24.54	-0.2506	0.1571	
24.55	-0.2506	0.1571	
24.56	-0.2506	0.1571	
24.57	-0.2506	0.1571	
24.58	-0.2507	0.1571	
24.59	-0.2507	0.1571	
24.60	-0.2507	0.1571	
24.61	-0.2507	0.1572	
24.62	-0.2507	0.1572	
24.63	-0.2506	0.1572	
24.64	-0.2506	0.1572	
24.65	-0.2507	0.1572	
24.66	-0.2507	0.1572	
24.67	-0.2506	0.1572	
24.68	-0.2507	0.1572	
24.69	-0.2507	0.1572	
24.70	-0.2507	0.1573	
24.71	-0.2507	0.1573	
24.72	-0.2507	0.1573	
24.73	-0.2507	0.1573	
24.74	-0.2507	0.1573	
24.75	-0.2507	0.1573	
24.76	-0.2506	0.1573	
24.77	-0.2506	0.1573	
24.78	-0.2506	0.1573	
24.79	-0.2506	0.1573	
24.80	-0.2507	0.1573	
24.81	-0.2507	0.1574	
24.82	-0.2507	0.1574	
24.83	-0.2507	0.1574	
24.84	-0.2507	0.1574	
24.85	-0.2507	0.1574	
24.86	-0.2507	0.1574	
24.87	-0.2506	0.1574	
24.88	-0.2506	0.1575	
24.89	-0.2507	0.1575	
24.90	-0.2507	0.1574	
24.91	-0.2506	0.1575	
24.92	-0.2506	0.1575	
24.93	-0.2506	0.1575	
24.94	-0.2507	0.1575	
24.95	-0.2507	0.1575	
24.96	-0.2507	0.1575	
24.97	-0.2507	0.1575	
24.98	-0.2507	0.1575	
24.99	-0.2507	0.1575	
25.00	-0.2507	0.1575	
25.01	-0.2507	0.1575	
25.02	-0.2507	0.1575	
25.03	-0.2507	0.1575	
25.04	-0.2507	0.1576	
25.05	-0.2506	0.1576	
25.06	-0.2507	0.1576	
25.07	-0.2507	0.1576	
25.08	-0.2508	0.1577	
25.09	-0.2508	0.1577	
25.10	-0.2507	0.1577	
25.11	-0.2507	0.1577	
25.12	-0.2507	0.1576	
25.13	-0.2507	0.1577	
25.14	-0.2507	0.1577	
25.15	-0.2507	0.1577	
25.16	-0.2507	0.1577	
25.17	-0.2507	0.1577	
25.18	-0.2507	0.1577	
25.19	-0.2507	0.1577	
25.20	-0.2507	0.1577	
25.21	-0.2507	0.1577	
25.22	-0.2507	0.1577	
25.23	-0.2507	0.1578	
25.24	-0.2507	0.1578	
25.25	-0.2508	0.1578	
25.26	-0.2507	0.1578	
25.27	-0.2507	0.1578	
25.28	-0.2507	0.1578	
25.29	-0.2507	0.1578	
25.30	-0.2507	0.1578	
25.31	-0.2507	0.1578	
25.32	-0.2507	0.1578	
25.33	-0.2507	0.1579	
25.34	-0.2508	0.1579	
25.35	-0.2507	0.1579	
25.36	-0.2507	0.1579	
25.37	-0.2507	0.1579	
25.38	-0.2507	0.1579	
25.39	-0.2507	0.1579	
25.40	-0.2508	0.1579	
25.41	-0.2508	0.1579	
25.42	-0.2507	0.1580	
25.43	-0.2507	0.1580	
25.44	-0.2507	0.1580	
25.45	-0.2507	0.1580	
25.46	-0.2507	0.1580	
25.47	-0.2507	0.1580	
25.48	-0.2507	0.1581	
25.49	-0.2507	0.1581	
25.50	-0.2508	0.1580	
25.51	-0.2508	0.1580	
25.52	-0.2507	0.1581	
25.53	-0.2507	0.1581	
25.54	-0.2507	0.1581	
25.55	-0.2508	0.1581	
25.56	-0.2508	0.1581	
25.57	-0.2508	0.1581	
25.58	-0.2508	0.1582	
25.59	-0.2508	0.1582	
25.60	-0.2508	0.1582	
25.61	-0.2507	0.1582	
25.62	-0.2507	0.1582	
25.63	-0.2507	0.1582	
25.64	-0.2508	0.1582	
25.65	-0.2508	0.1582	
25.66	-0.2508	0.1582	
25.67	-0.2508	0.1582	
25.68	-0.2508	0.1583	
25.69	-0.2508	0.1583	
25.70	-0.2508	0.1583	
25.71	-0.2508	0.1583	
25.72	-0.2508	0.1583	
25.73	-0.2508	0.1583	
25.74	-0.2508	0.1583	
25.75	-0.2508	0.1583	
25.76	-0.2508	0.1583	
25.77	-0.2507	0.1583	
25.78	-0.2507	0.1583	
25.79	-0.2508	0.1583	
25.80	-0.2507	0.1584	
25.81	-0.2507	0.1584	
25.82	-0.2508	0.1584	
25.83	-0.2508	0.1584	
25.84	-0.2508	0.1584	
25.85	-0.2508	0.1584	
25.86	-0.2508	0.1584	
25.87	-0.2508	0.1584	
25.88	-0.2508	0.1585	
25.89	-0.2508	0.1584	
25.90	-0.2508	0.1585	
25.91	-0.2508	0.1585	
25.92	-0.2508	0.1585	
25.93	-0.2508	0.1584	
25.94	-0.2508	0.1585	
25.95	-0.2508	0.1585	
25.96	-0.2508	0.1585	
25.97	-0.2508	0.1585	
25.98	-0.2508	0.1585	
25.99	-0.2508	0.1585	
26.00	-0.2508	0.1585	
26.01	-0.2508	0.1585	
26.02	-0.2508	0.1585	
26.03	-0.2508	0.1586	
26.04	-0.2508	0.1586	
26.05	-0.2508	0.1586	
26.06	-0.2508	0.1586	
26.07	-0.2508	0.1586	
26.08	-0.2508	0.1586	
26.09	-0.2508	0.1586	
26.10	-0.2508	0.1586	
26.11	-0.2508	0.1587	
26.12	-0.2508	0.1587	
26.13	-0.2508	0.1587	
26.14	-0.2508	0.1587	
26.15	-0.2508	0.1587	
26.16	-0.2508	0.1587	
26.17	-0.2508	0.1587	
26.18	-0.2508	0.1587	
26.19	-0.2508	0.1587	
26.20	-0.2508	0.1587	
26.21	-0.2508	0.1587	
26.22	-0.2508	0.1587	
26.23	-0.2508	0.1587	
26.24	-0.2508	0.1588	
26.25	-0.2508	0.1588	
26.26	-0.2508	0.1588	
26.27	-0.2508	0.1588	
26.28	-0.2508	0.1588	
26.29	-0.2508	0.1588	
26.30	-0.2508	0.1588	
26.31	-0.2508	0.1588	
26.32	-0.2508	0.1588	
26.33	-0.2509	0.1588	
26.34	-0.2509	0.1588	
26.35	-0.2509	0.1588	
26.36	-0.2509	0.1589	
26.37	-0.2508	0.1589	
26.38	-0.2508	0.1589	
26.39	-0.2508	0.1589	
26.40	-0.2508	0.1589	
26.41	-0.2508	0.1589	
26.42	-0.2508	0.1589	
26.43	-0.2508	0.1589	
26.44	-0.2509	0.1589	
26.45	-0.2509	0.1589	
26.46	-0.2509	0.1590	
26.47	-0.2509	0.1590	
26.48	-0.2508	0.1590	
26.49	-0.2508	0.1590	
26.50	-0.2508	0.1590	
26.51	-0.2508	0.1590	
26.52	-0.2509	0.1590	
26.53	-0.2509	0.1590	
26.54	-0.2509	0.1590	
26.55	-0.2509	0.1591	
26.56	-0.2509	0.1591	
26.57	-0.2509	0.1591	
26.58	-0.2509	0.1591	
26.59	-0.2509	0.1591	
26.60	-0.2509	0.1591	
26.61	-0.2509	0.1591	
26.62	-0.2509	0.1592	
26.63	-0.2509	0.1592	
26.64	-0.2509	0.1592	
26.65	-0.2509	0.1592	
26.66	-0.2509	0.1592	
26.67	-0.2509	0.1592	
26.68	-0.2509	0.1592	
26.69	-0.2509	0.1592	
26.70	-0.2509	0.1593	
26.71	-0.2509	0.1593	
26.72	-0.2509	0.1593	
26.73	-0.2509	0.1593	
26.74	-0.2509	0.1593	
26.75	-0.2509	0.1593	
26.76	-0.2509	0.1593	
26.77	-0.2509	0.1593	
26.78	-0.2509	0.1593	
26.79	-0.2509	0.1594	
26.80	-0.2509	0.1594	
26.81	-0.2509	0.1594	
26.82	-0.2509	0.1594	
26.83	-0.2509	0.1594	
26.84	-0.2509	0.1594	
26.85	-0.2509	0.1594	
26.86	-0.2509	0.1594	
26.87	-0.2509	0.1595	
26.88	-0.2509	0.1595	
26.89	-0.2509	0.1595	
26.90	-0.2509	0.1595	
26.91	-0.2509	0.1595	
26.92	-0.2509	0.1595	
26.93	-0.2509	0.1595	
26.94	-0.2509	0.1595	
26.95	-0.2509	0.1595	
26.96	-0.2509	0.1595	
26.97	-0.2509	0.1596	
26.98	-0.2509	0.1596	
26.99	-0.2509	0.1596	
27.00	-0.2509	0.1596	
27.01	-0.2509	0.1596	
27.02	-0.2509	0.1596	
27.03	-0.2509	0.1596	
27.04	-0.2509	0.1596	
27.05	-0.2509	0.1596	
27.06	-0.2509	0.1597	
27.07	-0.2509	0.1597	
27.08	-0.2509	0.1597	
27.09	-0.2509	0.1597	
27.10	-0.2509	0.1597	
27.11	-0.2509	0.1597	
27.12	-0.2509	0.1598	
27.13	-0.2509	0.1598	
27.14	-0.2509	0.1598	
27.15	-0.2509	0.1598	
27.16	-0.2509	0.1598	
27.17	-0.2509	0.1598	
27.18	-0.2509	0.1598	
27.19	-0.2509	0.1598	
27.20	-0.2509	0.1598	
27.21	-0.2509	0.1598	
27.22	-0.2509	0.1598	
27.23	-0.2509	0.1598	
27.24	-0.2509	0.1598	
27.25	-0.2509	0.1598	
27.26	-0.2509	0.1599	
27.27	-0.2509	0.1599	
27.28	-0.2509	0.1599	
27.29	-0.2509	0.1599	
27.30	-0.2509	0.1599	
27.31	-0.2509	0.1599	
27.32	-0.2509	0.1600	
27.33	-0.2509	0.1600	
27.34	-0.2509	0.1600	
27.35	-0.2509	0.1600	
27.36	-0.2509	0.1600	
27.37	-0.2509	0.1600	
27.38	-0.2509	0.1600	
27.39	-0.2509	0.1600	
27.40	-0.2509	0.1600	
27.41	-0.2509	0.1601	
27.42	-0.2509	0.1601	
27.43	-0.2510	0.1601	
27.44	-0.2510	0.1601	
27.45	-0.2509	0.1601	
27.46	-0.2509	0.1601	
27.47	-0.2509	0.1601	
27.48	-0.2509	0.1601	
27.49	-0.2509	0.1601	
27.50	-0.2509	0.1601	
27.51	-0.2509	0.1602	
27.52	-0.2509	0.1602	
27.53	-0.2509	0.1602	
27.54	-0.2509	0.1602	
27.55	-0.2509	0.1602	
27.56	-0.2509	0.1602	
27.57	-0.2510	0.1603	
27.58	-0.2510	0.1604	
27.59	-0.2510	0.1605	
27.60	-0.2510	0.1605	
27.61	-0.2509	0.1605	
27.62	-0.2509	0.1606	
27.63	-0.2510	0.1606	
27.64	-0.2510	0.1606	
27.65	-0.2510	0.1606	
27.66	-0.2510	0.1606	
27.67	-0.2510	0.1606	
27.68	-0.2510	0.1606	
27.69	-0.2510	0.1606	
27.70	-0.2510	0.1606	
27.71	-0.2510	0.1606	
27.72	-0.2510	0.1606	
27.73	-0.2510	0.1606	
27.74	-0.2509	0.1606	
27.75	-0.2509	0.1606	
27.76	-0.2509	0.1606	
27.77	-0.2509	0.1606	
27.78	-0.2509	0.1606	
27.79	-0.2509	0.1606	
27.80	-0.2509	0.1606	
27.81	-0.2509	0.1606	
27.82	-0.2509	0.1606	
27.83	-0.2509	0.1606	
27.84	-0.2510	0.1606	
27.85	-0.2509	0.1606	
27.86	-0.2509	0.1606	
27.87	-0.2509	0.1607	
27.88	-0.2509	0.1606	
27.89	-0.2509	0.1606	
27.90	-0.2510	0.1606	
27.91	-0.2510	0.1606	
27.92	-0.2510	0.1606	
27.93	-0.2510	0.1606	
27.94	-0.2510	0.1606	
27.95	-0.2510	0.1606	
27.96	-0.2510	0.1606	
27.97	-0.2509	0.1606	
27.98	-0.2510	0.1606	
27.99	-0.2509	0.1606	
28.00	-0.2509	0.1606	
28.01	-0.2509	0.1606	
28.02	-0.2510	0.1606	
28.03	-0.2510	0.1606	
28.04	-0.2510	0.1606	
28.05	-0.2509	0.1606	
28.06	-0.2509	0.1606	
28.07	-0.2509	0.1606	
28.08	-0.2510	0.1606	
28.09	-0.2510	0.1606	
28.10	-0.2510	0.1606	
28.11	-0.2510	0.1606	
28.12	-0.2510	0.1606	
28.13	-0.2510	0.1606	
28.14	-0.2510	0.1606	
28.15	-0.2510	0.1606	
28.16	-0.2510	0.1606	
28.17	-0.2510	0.1606	
28.18	-0.2510	0.1606	
28.19	-0.2510	0.1606	
28.20	-0.2510	0.1606	
28.21	-0.2510	0.1606	
28.22	-0.2510	0.1606	
28.23	-0.2510	0.1606	
28.24	-0.2510	0.1606	
28.25	-0.2510	0.1606	
28.26	-0.2510	0.1606	
28.27	-0.2510	0.1606	
28.28	-0.2510	0.1606	
28.29	-0.2510	0.1606	
28.30	-0.2510	0.1606	
28.31	-0.2510	0.1606	
28.32	-0.2510	0.1606	
28.33	-0.2510	0.1606	
28.34	-0.2510	0.1605	
28.35	-0.2509	0.1605	
28.36	-0.2509	0.1605	
28.37	-0.2509	0.1605	
28.38	-0.2510	0.1605	
28.39	-0.2510	0.1605	
28.40	-0.2510	0.1605	
28.41	-0.2510	0.1605	
28.42	-0.2510	0.1606	
28.43	-0.2510	0.1606	
28.44	-0.2509	0.1606	
28.45	-0.2509	0.1605	
28.46	-0.2509	0.1605	
28.47	-0.2509	0.1605	
28.48	-0.2509	0.1605	
28.49	-0.2509	0.1605	
28.50	-0.2509	0.1605	
28.51	-0.2509	0.1605	
28.52	-0.2509	0.1605	
28.53	-0.2509	0.1605	
28.54	-0.2510	0.1606	
28.55	-0.2510	0.1606	
28.56	-0.2509	0.1606	
28.57	-0.2509	0.1606	
28.58	-0.2509	0.1605	
28.59	-0.2509	0.1605	
28.60	-0.2509	0.1605	
28.61	-0.2509	0.1605	
28.62	-0.2509	0.1605	
28.63	-0.2509	0.1605	
28.64	-0.2509	0.1605	
28.65	-0.2509	0.1605	
28.66	-0.2509	0.1605	
28.67	-0.2509	0.1605	
28.68	-0.2509	0.1605	
28.69	-0.2509	0.1605	
28.70	-0.2509	0.1605	
28.71	-0.2508	0.1606	
28.72	-0.2508	0.1605	
28.73	-0.2508	0.1605	
28.74	-0.2508	0.1605	
28.75	-0.2508	0.1605	
28.76	-0.2508	0.1605	
28.77	-0.2508	0.1605	
28.78	-0.2508	0.1605	
28.79	-0.2509	0.1605	
28.80	-0.2508	0.1605	
28.81	-0.2508	0.1605	
28.82	-0.2508	0.1605	
28.83	-0.2508	0.1605	
28.84	-0.2508	0.1605	
28.85	-0.2508	0.1605	
28.86	-0.2508	0.1605	
28.87	-0.2508	0.1605	
28.88	-0.2508	0.1605	
28.89	-0.2508	0.1605	
28.90	-0.2508	0.1605	
28.91	-0.2508	0.1605	
28.92	-0.2508	0.1605	
28.93	-0.2508	0.1605	
28.94	-0.2508	0.1605	
28.95	-0.2508	0.1605	
28.96	-0.2508	0.1605	
28.97	-0.2508	0.1605	
28.98	-0.2508	0.1605	
28.99	-0.2508	0.1605	
29.00	-0.2508	0.1605	
29.01	-0.2507	0.1605	
29.02	-0.2508	0.1605	
29.03	-0.2508	0.1605	
29.04	-0.2508	0.1605	
29.05	-0.2508	0.1605	
29.06	-0.2508	0.1605	
29.07	-0.2508	0.1605	
29.08	-0.2508	0.1605	
29.09	-0.2508	0.1605	
29.10	-0.2508	0.1605	
29.11	-0.2507	0.1605	
29.12	-0.2507	0.1605	
29.13	-0.2508	0.1604	
29.14	-0.2508	0.1604	
29.15	-0.2508	0.1605	
29.16	-0.2508	0.1605	
29.17	-0.2508	0.1605	
29.18	-0.2508	0.1605	
29.19	-0.2508	0.1604	
29.20	-0.2508	0.1605	
29.21	-0.2508	0.1605	
29.22	-0.2507	0.1605	
29.23	-0.2507	0.1605	
29.24	-0.2507	0.1605	
29.25	-0.2507	0.1605	
29.26	-0.2507	0.1605	
29.27	-0.2507	0.1605	
29.28	-0.2507	0.1605	
29.29	-0.2507	0.1605	
29.30	-0.2507	0.1605	
29.31	-0.2507	0.1605	
29.32	-0.2507	0.1605	
29.33	-0.2507	0.1605	
29.34	-0.2507	0.1604	
29.35	-0.2507	0.1604	
29.36	-0.2508	0.1604	
29.37	-0.2508	0.1605	
29.38	-0.2508	0.1605	
29.39	-0.2507	0.1605	
29.40	-0.2507	0.1605	
29.41	-0.2508	0.1605	
29.42	-0.2508	0.1605	
29.43	-0.2507	0.1605	
29.44	-0.2507	0.1605	
29.45	-0.2508	0.1605	
29.46	-0.2507	0.1604	
29.47	-0.2507	0.1604	
29.48	-0.2507	0.1604	
29.49	-0.2507	0.1605	
29.50	-0.2507	0.1605	
29.51	-0.2507	0.1605	
29.52	-0.2507	0.1605	
29.53	-0.2507	0.1605	
29.54	-0.2507	0.1605	
29.55	-0.2507	0.1605	
29.56	-0.2508	0.1605	
29.57	-0.2507	0.1605	
29.58	-0.2507	0.1605	
29.59	-0.2507	0.1605	
29.60	-0.2508	0.1605	
29.61	-0.2508	0.1605	
29.62	-0.2507	0.1605	
29.63	-0.2507	0.1604	
29.64	-0.2507	0.1604	
29.65	-0.2507	0.1604	
29.66	-0.2507	0.1604	
29.67	-0.2507	0.1604	
29.68	-0.2507	0.1604	
29.69	-0.2507	0.1604	
29.70	-0.2507	0.1604	
29.71	-0.2507	0.1604	
29.72	-0.2507	0.1604	
29.73	-0.2507	0.1604	
29.74	-0.2507	0.1604	
29.75	-0.2507	0.1604	
29.76	-0.2507	0.1604	
29.77	-0.2507	0.1604	
29.78	-0.2507	0.1604	
29.79	-0.2507	0.1604	
29.80	-0.2507	0.1604	
29.81	-0.2507	0.1604	
29.82	-0.2507	0.1604	
29.83	-0.2507	0.1604	
29.84	-0.2507	0.1604	
29.85	-0.2507	0.1604	
29.86	-0.2506	0.1604	
29.87	-0.2507	0.1604	
29.88	-0.2507	0.1604	
29.89	-0.2506	0.1604	
29.90	-0.2506	0.1604	
29.91	-0.2507	0.1604	
29.92	-0.2507	0.1604	
29.93	-0.2506	0.1604	
29.94	-0.2506	0.1604	
29.95	-0.2507	0.1604	
29.96	-0.2507	0.1604	
29.97	-0.2507	0.1604	
29.98	-0.2506	0.1604	
29.99	-0.2507	0.1604	
30.00	-0.2507	0.1604	
30.01	-0.2507	0.1604	
30.02	-0.2507	0.1604	
30.03	-0.2507	0.1604	
30.04	-0.2507	0.1604	
30.05	-0.2507	0.1604	
30.06	-0.2507	0.1604	
30.07	-0.2507	0.1604	
30.08	-0.2507	0.1604	
30.09	-0.2507	0.1604	
30.10	-0.2507	0.1604	
30.11	-0.2506	0.1604	
30.12	-0.2506	0.1604	
30.13	-0.2506	0.1604	
30.14	-0.2506	0.1603	
30.15	-0.2506	0.1604	
30.16	-0.2506	0.1604	
30.17	-0.2506	0.1604	
30.18	-0.2506	0.1604	
30.19	-0.2507	0.1603	
30.20	-0.2506	0.1603	
30.21	-0.2506	0.1603	
30.22	-0.2506	0.1604	
30.23	-0.2506	0.1604	
30.24	-0.2506	0.1604	
30.25	-0.2506	0.1604	
30.26	-0.2506	0.1604	
30.27	-0.2506	0.1603	
30.28	-0.2506	0.1604	
30.29	-0.2506	0.1604	
30.30	-0.2506	0.1604	
30.31	-0.2506	0.1604	
30.32	-0.2506	0.1604	
30.33	-0.2507	0.1604	
30.34	-0.2507	0.1603	
30.35	-0.2506	0.1603	
30.36	-0.2506	0.1604	
30.37	-0.2507	0.1604	
30.38	-0.2506	0.1604	
30.39	-0.2506	0.1604	
30.40	-0.2506	0.1604	
30.41	-0.2506	0.1604	
30.42	-0.2506	0.1603	
30.43	-0.2506	0.1603	
30.44	-0.2506	0.1604	
30.45	-0.2506	0.1604	
30.46	-0.2506	0.1603	
30.47	-0.2506	0.1603	
30.48	-0.2506	0.1603	
30.49	-0.2506	0.1603	
30.50	-0.2506	0.1603	
30.51	-0.2506	0.1603	
30.52	-0.2505	0.1603	
30.53	-0.2506	0.1603	
30.54	-0.2506	0.1603	
30.55	-0.2506	0.1604	
30.56	-0.2506	0.1604	
30.57	-0.2506	0.1604	
30.58	-0.2506	0.1604	
30.59	-0.2506	0.1604	
30.60	-0.2506	0.1604	
30.61	-0.2505	0.1604	
30.62	-0.2506	0.1603	
30.63	-0.2506	0.1603	
30.64	-0.2506	0.1603	
30.65	-0.2506	0.1603	
30.66	-0.2505	0.1603	
30.67	-0.2506	0.1603	
30.68	-0.2506	0.1603	
30.69	-0.2505	0.1603	
30.70	-0.2505	0.1604	
30.71	-0.2506	0.1604	
30.72	-0.2506	0.1604	
30.73	-0.2506	0.1604	
30.74	-0.2506	0.1604	
30.75	-0.2505	0.1603	
30.76	-0.2505	0.1603	
30.77	-0.2505	0.1603	
30.78	-0.2505	0.1603	
30.79	-0.2506	0.1604	
30.80	-0.2506	0.1604	
30.81	-0.2506	0.1604	
30.82	-0.2506	0.1604	
30.83	-0.2506	0.1604	
30.84	-0.2505	0.1603	
30.85	-0.2505	0.1604	
30.86	-0.2506	0.1604	
30.87	-0.2506	0.1604	
30.88	-0.2505	0.1603	
30.89	-0.2505	0.1603	
30.90	-0.2506	0.1603	
30.91	-0.2505	0.1604	
30.92	-0.2505	0.1604	
30.93	-0.2505	0.1604	
30.94	-0.2505	0.1603	
30.95	-0.2505	0.1603	
30.96	-0.2506	0.1603	
30.97	-0.2506	0.1604	
30.98	-0.2506	0.1604	
30.99	-0.2506	0.1604	
31.00	-0.2506	0.1604	
31.01	-0.2506	0.1604	
31.02	-0.2506	0.1603	
31.03	-0.2506	0.1603	
31.04	-0.2506	0.1603	
31.05	-0.2505	0.1604	
31.06	-0.2505	0.1603	
31.07	-0.2505	0.1603	
31.08	-0.2505	0.1604	
31.09	-0.2505	0.1604	
31.10	-0.2505	0.1603	
31.11	-0.2505	0.1603	
31.12	-0.2505	0.1603	
31.13	-0.2505	0.1603	
31.14	-0.2505	0.1603	
31.15	-0.2505	0.1603	
31.16	-0.2505	0.1603	
31.17	-0.2505	0.1603	
31.18	-0.2505	0.1603	
31.19	-0.2505	0.1603	
31.20	-0.2506	0.1603	
31.21	-0.2506	0.1603	
31.22	-0.2505	0.1603	
31.23	-0.2505	0.1603	
31.24	-0.2505	0.1603	
31.25	-0.2505	0.1603	
31.26	-0.2505	0.1603	
31.27	-0.2505	0.1603	
31.28	-0.2505	0.1603	
31.29	-0.2505	0.1603	
31.30	-0.2505	0.1603	
31.31	-0.2505	0.1603	
31.32	-0.2505	0.1603	
31.33	-0.2505	0.1603	
31.34	-0.2505	0.1603	
31.35	-0.2505	0.1603	
31.36	-0.2505	0.1603	
31.37	-0.2505	0.1603	
31.38	-0.2505	0.1603	
31.39	-0.2505	0.1603	
31.40	-0.2505	0.1603	
31.41	-0.2505	0.1603	
31.42	-0.2505	0.1603	
31.43	-0.2505	0.1603	
31.44	-0.2505	0.1603	
31.45	-0.2505	0.1603	
31.46	-0.2505	0.1603	
31.47	-0.2505	0.1603	
31.48	-0.2505	0.1603	
31.49	-0.2505	0.1603	
31.50	-0.2505	0.1603	
31.51	-0.2505	0.1603	
31.52	-0.2505	0.1603	
31.53	-0.2505	0.1603	
31.54	-0.2504	0.1603	
31.55	-0.2504	0.1603	
31.56	-0.2505	0.1603	
31.57	-0.2505	0.1603	
31.58	-0.2505	0.1603	
31.59	-0.2504	0.1603	
31.60	-0.2504	0.1603	
31.61	-0.2504	0.1603	
31.62	-0.2505	0.1603	
31.63	-0.2505	0.1604	
31.64	-0.2504	0.1604	
31.65	-0.2504	0.1604	
31.66	-0.2504	0.1604	
31.67	-0.2504	0.1603	
31.68	-0.2504	0.1603	
31.69	-0.2504	0.1603	
31.70	-0.2505	0.1603	
31.71	-0.2505	0.1603	
31.72	-0.2504	0.1603	
31.73	-0.2504	0.1603	
31.74	-0.2504	0.1604	
31.75	-0.2504	0.1604	
31.76	-0.2504	0.1604	
31.77	-0.2505	0.1603	
31.78	-0.2504	0.1603	
31.79	-0.2504	0.1603	
31.80	-0.2504	0.1603	
31.81	-0.2504	0.1603	
31.82	-0.2504	0.1603	
31.83	-0.2505	0.1603	
31.84	-0.2504	0.1603	
31.85	-0.2504	0.1603	
31.86	-0.2504	0.1603	
31.87	-0.2504	0.1603	
31.88	-0.2504	0.1603	
31.89	-0.2504	0.1603	
31.90	-0.2504	0.1603	
31.91	-0.2504	0.1604	
31.92	-0.2504	0.1603	
31.93	-0.2504	0.1603	
31.94	-0.2504	0.1603	
31.95	-0.2504	0.1603	
31.96	-0.2504	0.1603	
31.97	-0.2504	0.1603	
31.98	-0.2504	0.1603	
31.99	-0.2504	0.1603	
32.00	-0.2504	0.1603	
32.01	-0.2504	0.1603	
32.02	-0.2504	0.1603	
32.03	-0.2504	0.1603	
32.04	-0.2504	0.1603	
32.05	-0.2504	0.1603	
32.06	-0.2504	0.1603	
32.07	-0.2504	0.1603	
32.08	-0.2503	0.1603	
32.09	-0.2503	0.1603	
32.10	-0.2504	0.1604	
32.11	-0.2504	0.1604	
32.12	-0.2504	0.1604	
32.13	-0.2504	0.1603	
32.14	-0.2504	0.1603	
32.15	-0.2504	0.1603	
32.16	-0.2504	0.1603	
32.17	-0.2504	0.1604	
32.18	-0.2504	0.1604	
32.19	-0.2505	0.1604	
32.20	-0.2504	0.1604	
32.21	-0.2504	0.1603	
32.22	-0.2504	0.1603	
32.23	-0.2504	0.1603	
32.24	-0.2503	0.1603	
32.25	-0.2503	0.1603	
32.26	-0.2503	0.1604	
32.27	-0.2504	0.1604	
32.28	-0.2504	0.1603	
32.29	-0.2504	0.1603	
32.30	-0.2504	0.1603	
32.31	-0.2503	0.1603	
32.32	-0.2503	0.1604	
32.33	-0.2503	0.1604	
32.34	-0.2504	0.1603	
32.35	-0.2504	0.1603	
32.36	-0.2503	0.1603	
32.37	-0.2503	0.1603	
32.38	-0.2503	0.1603	
32.39	-0.2503	0.1603	
32.40	-0.2503	0.1604	
32.41	-0.2504	0.1604	
32.42	-0.2503	0.1603	
32.43	-0.2503	0.1603	
32.44	-0.2503	0.1603	
32.45	-0.2503	0.1604	
32.46	-0.2503	0.1604	
32.47	-0.2504	0.1604	
32.48	-0.2503	0.1604	
32.49	-0.2503	0.1603	
32.50	-0.2503	0.1604	
32.51	-0.2503	0.1603	
32.52	-0.2503	0.1603	
32.53	-0.2503	0.1604	
32.54	-0.2503	0.1604	
32.55	-0.2503	0.1604	
32.56	-0.2503	0.1603	
32.57	-0.2503	0.1603	
32.58	-0.2503	0.1603	
32.59	-0.2503	0.1603	
32.60	-0.2503	0.1603	
32.61	-0.2503	0.1603	
32.62	-0.2503	0.1603	
32.63	-0.2503	0.1603	
32.64	-0.2503	0.1604	
32.65	-0.2503	0.1604	
32.66	-0.2503	0.1604	
32.67	-0.2503	0.1603	
32.68	-0.2503	0.1603	
32.69	-0.2503	0.1603	
32.70	-0.2503	0.1603	
32.71	-0.2503	0.1603	
32.72	-0.2503	0.1603	
32.73	-0.2503	0.1603	
32.74	-0.2503	0.1603	
32.75	-0.2503	0.1603	
32.76	-0.2503	0.1603	
32.77	-0.2503	0.1603	
32.78	-0.2503	0.1603	
32.79	-0.2503	0.1603	
32.80	-0.2503	0.1603	
32.81	-0.2503	0.1603	
32.82	-0.2503	0.1603	
32.83	-0.2503	0.1603	
32.84	-0.2503	0.1604	
32.85	-0.2503	0.1603	
32.86	-0.2503	0.1603	
32.87	-0.2503	0.1603	
32.88	-0.2503	0.1603	
32.89	-0.2503	0.1603	
32.90	-0.2503	0.1603	
32.91	-0.2503	0.1603	
32.92	-0.2503	0.1603	
32.93	-0.2503	0.1603	
32.94	-0.2503	0.1603	
32.95	-0.2503	0.1603	
32.96	-0.2503	0.1603	
32.97	-0.2503	0.1603	
32.98	-0.2503	0.1603	
32.99	-0.2503	0.1603	
33.00	-0.2503	0.1603	
33.01	-0.2502	0.1603	
33.02	-0.2502	0.1603	
33.03	-0.2503	0.1603	
33.04	-0.2503	0.1604	
33.05	-0.2503	0.1603	
33.06	-0.2502	0.1603	
33.07	-0.2502	0.1603	
33.08	-0.2502	0.1603	
33.09	-0.2502	0.1604	
33.10	-0.2503	0.1604	
33.11	-0.2502	0.1604	
33.12	-0.2502	0.1603	
33.13	-0.2502	0.1604	
